address,isHostedBySuperhost,location/lat,location/lng,name,numberOfGuests,pricing/rate/amountFormatted,pricing/rate/currency,pricing/rateType,primaryHost/badges/0,primaryHost/firstName,primaryHost/hasProfilePic,primaryHost/hostUrl,primaryHost/id,primaryHost/memberSince,primaryHost/pictureUrl,primaryHost/responseRate,primaryHost/responseTime,primaryHost/smartName,roomType,stars,url,price
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.7004,72.97508,Luxe Classic Gold themed 1B 65”TV Netflix-Wifi-101,3.0,$41,USD,nightly,709 Reviews,Saami,1.0,https://www.airbnb.com/users/show/68678043,68678043.0,Joined in April 2016,https://a0.muscache.com/im/pictures/user/f9dc06b5-18d8-454b-a569-95b15558887e.jpg?aki_policy=profile_large,1.0,within an hour,Saami,Entire place,4.75,https://www.airbnb.com/rooms/50146467,41.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.69875,72.97347,Luxe Minimalist Gold Themed 1BHK Netflix-Wifi-View,3.0,$41,USD,nightly,709 Reviews,Saami,1.0,https://www.airbnb.com/users/show/68678043,68678043.0,Joined in April 2016,https://a0.muscache.com/im/pictures/user/f9dc06b5-18d8-454b-a569-95b15558887e.jpg?aki_policy=profile_large,1.0,within an hour,Saami,Entire place,4.77,https://www.airbnb.com/rooms/45465533,41.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.67274,73.00202,luxe&spacious 2BHK family Apt washer/dryer/patio,6.0,$41,USD,nightly,66 Reviews,Umar,1.0,https://www.airbnb.com/users/show/212954312,212954312.0,Joined in September 2018,https://a0.muscache.com/im/pictures/user/cb6c691e-8673-492a-a9c2-3988b74fd612.jpg?aki_policy=profile_large,0.98,within an hour,Umar,Entire place,4.94,https://www.airbnb.com/rooms/49086751,41.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.70002,73.00979,Luxurious  family . servant quarter available also,6.0,$76,USD,nightly,,Irfan,1.0,https://www.airbnb.com/users/show/376619517,376619517.0,Joined in November 2020,https://a0.muscache.com/im/pictures/user/1557648c-3617-4c34-89cf-4a56274b4648.jpg?aki_policy=profile_large,0.0,a few days or more,Irfan,Entire place,4.775,https://www.airbnb.com/rooms/48562594,76.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.69362,72.97935,"Luxurious & Comfy 1BHK Apartment, Wifi & SmartTV",3.0,$40,USD,nightly,75 Reviews,Shehroze,1.0,https://www.airbnb.com/users/show/426140431,426140431.0,Joined in October 2021,https://a0.muscache.com/im/pictures/user/d505dc81-51f7-4744-a9f7-59294493a843.jpg?aki_policy=profile_large,1.0,within an hour,Shehroze,Entire place,4.62,https://www.airbnb.com/rooms/53369649,40.0
"Karachi, Sindh, Pakistan",No,25.07074,67.35082,Luxurious 1 bedroom in Villa,2.0,$55,USD,nightly,15 Reviews,Aisha,1.0,https://www.airbnb.com/users/show/419574535,419574535.0,Joined in August 2021,https://a0.muscache.com/im/pictures/user/8684478c-7e2c-41a0-be9e-ca9324c71472.jpg?aki_policy=profile_large,1.0,within an hour,Aisha,Private room,4.4,https://www.airbnb.com/rooms/52857847,55.0
"Rawalpindi, Punjab, Pakistan",Yes,33.56601,73.1173,Luxurious 1 BHK at Top location of Twin Cities!,4.0,$45,USD,nightly,499 Reviews,Jawad,1.0,https://www.airbnb.com/users/show/149566729,149566729.0,Joined in September 2017,https://a0.muscache.com/im/pictures/user/b1aba42f-05ef-4584-97d8-d14fccbb0106.jpg?aki_policy=profile_large,0.99,within an hour,Jawad,Entire place,4.95,https://www.airbnb.com/rooms/50399568,45.0
"Rawalpindi, Punjab, Pakistan",Yes,33.56726,73.11643,Luxurious 1BHK at Top location in Twin Cities,4.0,$45,USD,nightly,499 Reviews,Jawad,1.0,https://www.airbnb.com/users/show/149566729,149566729.0,Joined in September 2017,https://a0.muscache.com/im/pictures/user/b1aba42f-05ef-4584-97d8-d14fccbb0106.jpg?aki_policy=profile_large,0.99,within an hour,Jawad,Entire place,4.8,https://www.airbnb.com/rooms/49481211,45.0
"Rawalpindi, Punjab, Pakistan",Yes,33.56711,73.11655,Luxurious 1BHK at Top location of Twin Cities,3.0,$46,USD,nightly,16 Reviews,Fawad,1.0,https://www.airbnb.com/users/show/435166365,435166365.0,Joined in December 2021,https://a0.muscache.com/im/pictures/user/da8ab659-66b1-4c08-ad7f-c16cf8c08989.jpg?aki_policy=profile_large,1.0,within an hour,Fawad,Entire place,4.775,https://www.airbnb.com/rooms/53730933,46.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.56725,73.11701,Luxurious 1BHK at Top location of Twin Cities!,3.0,$50,USD,nightly,499 Reviews,Jawad,1.0,https://www.airbnb.com/users/show/149566729,149566729.0,Joined in September 2017,https://a0.muscache.com/im/pictures/user/b1aba42f-05ef-4584-97d8-d14fccbb0106.jpg?aki_policy=profile_large,0.99,within an hour,Jawad,Entire place,5.0,https://www.airbnb.com/rooms/53869024,50.0
"Rawalpindi, Punjab, Pakistan",Yes,33.56506,73.11609,Luxurious 2 Bed Apartment Bahria Town,6.0,$80,USD,nightly,67 Reviews,Sohail,1.0,https://www.airbnb.com/users/show/171315176,171315176.0,Joined in February 2018,https://a0.muscache.com/im/pictures/user/7910aeae-847b-4966-9009-d322a7cab65b.jpg?aki_policy=profile_large,1.0,within an hour,Sohail,Entire place,4.89,https://www.airbnb.com/rooms/53543969,80.0
"Lahore, Punjab, Pakistan",No,31.41226,74.18033,Luxurious 2-Bedroom Home with Executive Lounge,6.0,$57,USD,nightly,8 Reviews,Asif,1.0,https://www.airbnb.com/users/show/273071029,273071029.0,Joined in July 2019,https://a0.muscache.com/im/pictures/user/f5e206db-24e8-4aa8-b242-a7d9f2a624b1.jpg?aki_policy=profile_large,1.0,within an hour,Asif,Entire place,4.75,https://www.airbnb.com/rooms/53634820,57.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.56614,73.11754,Luxurious 2BHK at Top Location in Twin Cities!,8.0,$78,USD,nightly,499 Reviews,Jawad,1.0,https://www.airbnb.com/users/show/149566729,149566729.0,Joined in September 2017,https://a0.muscache.com/im/pictures/user/b1aba42f-05ef-4584-97d8-d14fccbb0106.jpg?aki_policy=profile_large,0.99,within an hour,Jawad,Entire place,4.86,https://www.airbnb.com/rooms/52000541,78.0
"Rawalpindi, Punjab, Pakistan",Yes,33.55482,73.12792,Luxurious 2BHK at Top Location of Twin Cities!,6.0,$71,USD,nightly,499 Reviews,Jawad,1.0,https://www.airbnb.com/users/show/149566729,149566729.0,Joined in September 2017,https://a0.muscache.com/im/pictures/user/b1aba42f-05ef-4584-97d8-d14fccbb0106.jpg?aki_policy=profile_large,0.99,within an hour,Jawad,Entire place,4.94,https://www.airbnb.com/rooms/54146271,71.0
"Lahore, Punjab, Pakistan",No,31.52743,74.33343,Luxurious 505,4.0,$46,USD,nightly,73 Reviews,Maliha,1.0,https://www.airbnb.com/users/show/257936540,257936540.0,Joined in April 2019,https://a0.muscache.com/im/pictures/user/3827a6b7-5cb7-4cff-850f-ab7caed49f69.jpg?aki_policy=profile_large,0.95,within an hour,Maliha,Entire place,4.82,https://www.airbnb.com/rooms/39875182,46.0
"Lahore, Punjab, Pakistan",No,31.53076,74.3267,Luxurious 508,4.0,$57,USD,nightly,73 Reviews,Maliha,1.0,https://www.airbnb.com/users/show/257936540,257936540.0,Joined in April 2019,https://a0.muscache.com/im/pictures/user/3827a6b7-5cb7-4cff-850f-ab7caed49f69.jpg?aki_policy=profile_large,0.95,within an hour,Maliha,Entire place,4.775,https://www.airbnb.com/rooms/41604432,57.0
"Lahore, Punjab, Pakistan",No,31.52865,74.32848,Luxurious 509,4.0,$46,USD,nightly,73 Reviews,Maliha,1.0,https://www.airbnb.com/users/show/257936540,257936540.0,Joined in April 2019,https://a0.muscache.com/im/pictures/user/3827a6b7-5cb7-4cff-850f-ab7caed49f69.jpg?aki_policy=profile_large,0.95,within an hour,Maliha,Entire place,4.775,https://www.airbnb.com/rooms/41604004,46.0
"Lahore, Punjab, Pakistan",Yes,31.45929,74.36607,Luxurious Hide Out “02” Deluxe Family room in LHR.,2.0,$24,USD,nightly,436 Reviews,Hassan,1.0,https://www.airbnb.com/users/show/326247843,326247843.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/464341bf-201b-4589-95d5-7328f552eac6.jpg?aki_policy=profile_large,1.0,within an hour,Hassan,Private room ,4.65,https://www.airbnb.com/rooms/43608654,24.0
"Lahore, Punjab, Pakistan",Yes,31.45951,74.36479,Luxurious Hide Out “3”. An economical living!,2.0,$23,USD,nightly,436 Reviews,Hassan,1.0,https://www.airbnb.com/users/show/326247843,326247843.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/464341bf-201b-4589-95d5-7328f552eac6.jpg?aki_policy=profile_large,1.0,within an hour,Hassan,Private room ,4.94,https://www.airbnb.com/rooms/44136362,23.0
"Lahore, Punjab, Pakistan",Yes,31.47793,74.3773,"Luxurious Hideout ""07"": Work ""n"" Play(30 MB Wi-Fi)",2.0,$26,USD,nightly,436 Reviews,Hassan,1.0,https://www.airbnb.com/users/show/326247843,326247843.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/464341bf-201b-4589-95d5-7328f552eac6.jpg?aki_policy=profile_large,1.0,within an hour,Hassan,Private room ,4.72,https://www.airbnb.com/rooms/49313656,26.0
"Lahore, Punjab, Pakistan",Yes,31.46,74.366,Luxurious Hideout 08- Hoppers Haven,2.0,$23,USD,nightly,436 Reviews,Hassan,1.0,https://www.airbnb.com/users/show/326247843,326247843.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/464341bf-201b-4589-95d5-7328f552eac6.jpg?aki_policy=profile_large,1.0,within an hour,Hassan,Private room ,4.91,https://www.airbnb.com/rooms/53268732,23.0
"Lahore, Punjab, Pakistan",Yes,31.46102,74.36541,Luxurious Hideout| Close to everything,2.0,$23,USD,nightly,436 Reviews,Hassan,1.0,https://www.airbnb.com/users/show/326247843,326247843.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/464341bf-201b-4589-95d5-7328f552eac6.jpg?aki_policy=profile_large,1.0,within an hour,Hassan,Private room ,4.79,https://www.airbnb.com/rooms/42878893,23.0
"Lahore, Punjab, Pakistan",No,31.37108,74.18593,Luxurious Landing soundproof 1B Condo,2.0,$25,USD,nightly,85 Reviews,Muhammad Uzair,1.0,https://www.airbnb.com/users/show/300218854,300218854.0,Joined in October 2019,https://a0.muscache.com/im/pictures/user/b749f0eb-8529-48e9-9702-e6651a52f4be.jpg?aki_policy=profile_large,0.96,within an hour,Muhammad Uzair,Entire place,4.38,https://www.airbnb.com/rooms/53993181,25.0
"Lahore, Punjab, Pakistan",No,31.46762,74.41713,Luxurious modern home in the heart of Lahore!,2.0,$57,USD,nightly,Identity verified,Nadia,1.0,https://www.airbnb.com/users/show/251684068,251684068.0,Joined in March 2019,https://a0.muscache.com/im/pictures/user/dd0b1925-609d-40bb-bf10-d6ba0be072d3.jpg?aki_policy=profile_large,,,Nadia,Private room ,4.775,https://www.airbnb.com/rooms/33408967,57.0
"Karachi, Sindh, Pakistan",No,24.90131,67.18252,"Luxurious place for guests, office environment.",4.0,$23,USD,nightly,Identity verified,Abdul Qadeer,1.0,https://www.airbnb.com/users/show/345593601,345593601.0,Joined in May 2020,https://a0.muscache.com/im/pictures/user/5961ae0d-cbf9-4302-b0fd-7b9901460d11.jpg?aki_policy=profile_large,,,Abdul Qadeer,Shared room,4.775,https://www.airbnb.com/rooms/43377803,23.0
"Karachi, Sindh, Pakistan",No,24.90322,67.08023,Luxurious room in Gulshan-e-Iqbal near Stadium,6.0,$68,USD,nightly,11 Reviews,Parveen,1.0,https://www.airbnb.com/users/show/221673068,221673068.0,Joined in October 2018,https://a0.muscache.com/im/pictures/user/184334f9-6c70-42e3-9651-8e9e6bfb7eaf.jpg?aki_policy=profile_large,1.0,within a few hours,Parveen,Private room,4.775,https://www.airbnb.com/rooms/32868934,68.0
"Karachi, Sindh, Pakistan",No,24.82745,67.07197,Luxurious Rooms Available,2.0,$57,USD,nightly,Identity verified,Asim,1.0,https://www.airbnb.com/users/show/407012532,407012532.0,Joined in June 2021,https://a0.muscache.com/im/pictures/user/1fa8a8f3-6263-4185-b588-1e960d93ab05.jpg?aki_policy=profile_large,,,Asim,Private room,4.775,https://www.airbnb.com/rooms/50383419,57.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.65023,72.96974,luxurious Seperate Bed Room + Living+washroom 103.,2.0,$18,USD,nightly,51 Reviews,Khurram,1.0,https://www.airbnb.com/users/show/425466620,425466620.0,Joined in October 2021,https://a0.muscache.com/im/pictures/user/6379a6cd-6112-4294-8dbe-529d5c0ae421.jpg?aki_policy=profile_large,0.98,within a few hours,Khurram,Private room,4.97,https://www.airbnb.com/rooms/54207393,18.0
"Karachi, Sindh, Pakistan",No,24.97273,67.13255,Luxurious Villa For Rent,11.0,$82,USD,nightly,Identity verified,Shakeel,1.0,https://www.airbnb.com/users/show/426594832,426594832.0,Joined in October 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,,,Shakeel,Entire place,4.775,https://www.airbnb.com/rooms/53620717,82.0
"Lahore, Punjab, Pakistan",No,31.3731,74.1926,LUXURY & CLASSY Appartment at BEHRIA TOWN LAHORE,3.0,$33,USD,nightly,30 Reviews,Umair,1.0,https://www.airbnb.com/users/show/287169115,287169115.0,Joined in August 2019,https://a0.muscache.com/im/pictures/user/600a30ac-9cb4-4cb2-988a-24c254f42842.jpg?aki_policy=profile_large,0.93,within an hour,Umair,Entire place,3.0,https://www.airbnb.com/rooms/54004339,33.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.68921,72.98193,"Luxury & Spacious 1BHK apartment, King bed + WIFI",3.0,$48,USD,nightly,15 Reviews,Tahir,1.0,https://www.airbnb.com/users/show/437869336,437869336.0,Joined in December 2021,https://a0.muscache.com/im/pictures/user/8f10a29e-5bf7-4689-aa52-02b380017606.jpg?aki_policy=profile_large,1.0,within an hour,Tahir,Entire place,4.775,https://www.airbnb.com/rooms/54347939,48.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.52601,73.14646,"Luxury 1 Bed Apartment, Beautifully Renovated",4.0,$18,USD,nightly,9 Reviews,Furqan,1.0,https://www.airbnb.com/users/show/433268232,433268232.0,Joined in November 2021,https://a0.muscache.com/im/pictures/user/848d642c-1e82-4d17-964e-5ffa6f306fab.jpg?aki_policy=profile_large,0.8,within an hour,Furqan,Entire place,3.78,https://www.airbnb.com/rooms/53511346,18.0
"Lahore, Punjab, Pakistan",No,31.35689,74.18149,"Luxury 1 Bed Room Apartment in Bahria Town, Lahore",3.0,$33,USD,nightly,18 Reviews,Abdul,1.0,https://www.airbnb.com/users/show/421226116,421226116.0,Joined in September 2021,https://a0.muscache.com/im/pictures/user/1418028a-73c3-4823-8642-67d3fb284c28.jpg?aki_policy=profile_large,0.84,within an hour,Abdul,Entire place,4.775,https://www.airbnb.com/rooms/52388122,33.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.69378,72.98376,Luxury 2 bed Appartment with balcony,4.0,$60,USD,nightly,Identity verified,Ahmad,1.0,https://www.airbnb.com/users/show/398289948,398289948.0,Joined in April 2021,https://a0.muscache.com/im/pictures/user/1701599a-c09a-409a-b163-0759566acc06.jpg?aki_policy=profile_large,,,Ahmad,Entire place,4.775,https://www.airbnb.com/rooms/50066781,60.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.70209,72.98214,Luxury 2 bed Soundproof apartment - Margalla view,4.0,$66,USD,nightly,,Muhammad Umer,1.0,https://www.airbnb.com/users/show/395291452,395291452.0,Joined in April 2021,https://a0.muscache.com/im/pictures/user/b820fb8e-ddc2-4c53-bb23-8fddc8c7a9e9.jpg?aki_policy=profile_large,1.0,within an hour,Muhammad Umer,Private room,4.775,https://www.airbnb.com/rooms/53160436,66.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.70098,72.97368,Luxury 2 Bedroom,5.0,$68,USD,nightly,7 Reviews,Syed Mujtaba,1.0,https://www.airbnb.com/users/show/420410227,420410227.0,Joined in August 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,,,Syed Mujtaba,Entire place,4.775,https://www.airbnb.com/rooms/53921502,68.0
"Lahore, Punjab, Pakistan",No,31.35738,74.18421,"Luxury 2 Bedroom Apartment in Bahria Town, Lahore",6.0,$57,USD,nightly,18 Reviews,Abdul,1.0,https://www.airbnb.com/users/show/421226116,421226116.0,Joined in September 2021,https://a0.muscache.com/im/pictures/user/1418028a-73c3-4823-8642-67d3fb284c28.jpg?aki_policy=profile_large,0.84,within an hour,Abdul,Entire place,4.775,https://www.airbnb.com/rooms/52018646,57.0
"Karachi, Sindh, Pakistan",No,24.81081,67.02265,Luxury 2-bed/2-bath flat in the heart of Clifton,4.0,$57,USD,nightly,5 Reviews,Rehana,1.0,https://www.airbnb.com/users/show/440667890,440667890.0,Joined in January 2022,https://a0.muscache.com/im/pictures/user/d8a99be1-53cd-4149-a691-0b8cb69f61c8.jpg?aki_policy=profile_large,0.5,within a day,Rehana,Entire place,4.0,https://www.airbnb.com/rooms/54321132,57.0
"Karachi, Sindh, Pakistan",No,24.82259,67.1042,Luxury Apartment 2-Bedroom and Lounge for 4 people,4.0,$45,USD,nightly,Identity verified,Abdullah,1.0,https://www.airbnb.com/users/show/163774199,163774199.0,Joined in December 2017,https://a0.muscache.com/im/pictures/user/4b3c68f8-54f9-416c-9acb-b78159799caa.jpg?aki_policy=profile_large,1.0,within a few hours,Abdullah,Entire place,4.775,https://www.airbnb.com/rooms/43625729,45.0
"Lahore, Punjab, Pakistan",No,31.35676,74.18474,Luxury apartment in front of Eiffel Tower Monument,3.0,$45,USD,nightly,15 Reviews,Asif,1.0,https://www.airbnb.com/users/show/305429285,305429285.0,Joined in October 2019,https://a0.muscache.com/im/pictures/user/0b758f46-d3fc-46d6-87aa-7e72f0d1781a.jpg?aki_policy=profile_large,0.5,within a day,Asif,Private room ,4.775,https://www.airbnb.com/rooms/43690120,45.0
"Lahore, Punjab, Pakistan",No,31.35685,74.1853,Luxury Apartment in the heart of Bahria Town,2.0,$46,USD,nightly,Identity verified,Zeeshan,1.0,https://www.airbnb.com/users/show/355045104,355045104.0,Joined in July 2020,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,,,Zeeshan,Entire place,4.775,https://www.airbnb.com/rooms/51230491,46.0
"Lahore, Punjab, Pakistan",No,31.36049,74.18803,Luxury Apartments Nishter Heights Bahria Town,4.0,$29,USD,nightly,Identity verified,Suleman,1.0,https://www.airbnb.com/users/show/386148581,386148581.0,Joined in January 2021,https://a0.muscache.com/im/pictures/user/0c2eec49-0281-4bbf-a298-87fdce032372.jpg?aki_policy=profile_large,0.0,a few days or more,Suleman,Private room ,4.775,https://www.airbnb.com/rooms/47906877,29.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.67,72.996,Luxury bedroom near Serena - Heart of Islamabad,4.0,$31,USD,nightly,22 Reviews,Mahnoor,1.0,https://www.airbnb.com/users/show/283145811,283145811.0,Joined in August 2019,https://a0.muscache.com/im/pictures/user/080f590a-6940-4f43-bb89-38dcb7667194.jpg?aki_policy=profile_large,0.0,a few days or more,Mahnoor,Private room,4.5,https://www.airbnb.com/rooms/39221799,31.0
"Lahore, Punjab, Pakistan",No,31.45615,74.39161,Luxury bedrooms in dha phase 4 peacefully place,4.0,$21,USD,nightly,,Ali,1.0,https://www.airbnb.com/users/show/349890266,349890266.0,Joined in June 2020,https://a0.muscache.com/im/pictures/user/3802af70-9d91-49a3-b76b-d7d5c9890ec3.jpg?aki_policy=profile_large,0.0,a few days or more,Ali,Shared room ,4.775,https://www.airbnb.com/rooms/43778756,21.0
"Lahore, Punjab, Pakistan",No,31.36652,74.1867,Luxury Class 1 Bedroom Apartments,4.0,$51,USD,nightly,2 Reviews,Bilal,1.0,https://www.airbnb.com/users/show/382094945,382094945.0,Joined in December 2020,https://a0.muscache.com/im/pictures/user/ba062ded-159c-4b24-bdae-7b833318af9e.jpg?aki_policy=profile_large,1.0,within an hour,Bilal,Entire place,4.775,https://www.airbnb.com/rooms/52064476,51.0
"Lahore, Punjab, Pakistan",No,31.52268,74.37402,Luxury Executive Room,1.0,$40,USD,nightly,Identity verified,Afshan,1.0,https://www.airbnb.com/users/show/360488787,360488787.0,Joined in August 2020,https://a0.muscache.com/im/pictures/user/5307a152-052a-40b0-826b-1880c4c39136.jpg?aki_policy=profile_large,,,Afshan,Private room ,4.775,https://www.airbnb.com/rooms/44549770,40.0
"Lahore, Punjab, Pakistan",No,31.47414,74.28035,Luxury executive rooms near Airport and DHA -5,6.0,$46,USD,nightly,,Zeeshan,1.0,https://www.airbnb.com/users/show/218023047,218023047.0,Joined in September 2018,https://a0.muscache.com/im/pictures/user/b8a0f388-d912-42fb-857c-d0d0813a9579.jpg?aki_policy=profile_large,,,Zeeshan,Private room ,4.775,https://www.airbnb.com/rooms/33668135,46.0
"Rawalpindi, Punjab, Pakistan",No,33.54721,73.12424,luxury family apartment in Bahria Twn Phase 4,2.0,$19,USD,nightly,34 Reviews,Syed Shah,1.0,https://www.airbnb.com/users/show/341625388,341625388.0,Joined in March 2020,https://a0.muscache.com/im/pictures/user/46744741-140a-4fad-a52b-f01ee005de7a.jpg?aki_policy=profile_large,1.0,within an hour,Syed Shah,Entire place,4.47,https://www.airbnb.com/rooms/52997187,19.0
